R_PR_UID	R_PR_STOICH
2787822813	1 3394884 + 1 1467866289 <=> 1 1467879801 + 1 180069986
2814512097	1 3394884 + 1 1467866289 <=> 1 1468014334 + 1 180069986
2787823151	1 284036273 + 1 1467879801 <=> 1 171009207 + 1 1928145
2814671057	1 284036273 + 1 1468014334 <=> 1 171009207 + 1 1928145
2787827225	1 182411517 + 1 1467879801 <=> 1 107378256
2812493855	1 182411517 + 1 1468014334 <=> 1 107378256
2788066806	1 107378256 <=> 1 1467879801 + 1 637382932
2787827920	1 1469408457 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 98165402
2812494503	1 1469408457 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 98165402
2787828408	1 638090201 + 1 1467865610 <=> 1 1467865888 + 1 157899949
2787828491	1 638090201 + 1 1467865888 <=> 2 1467879801 + 1 157899949
2812494865	1 638090201 + 1 1467865610 <=> 1 1467873714 + 1 157899949
2812494932	1 638090201 + 1 1467873714 <=> 2 1468014334 + 1 157899949
2787831160	1 82552 + 1 1467865610 <=> 1 1467865888 + 1 46448507
2806867285	1 46448507 + 1 1467873714 <=> 1 1467865610 + 1 82552
2806867319	1 46448507 + 2 1468014334 <=> 1 1467873714 + 1 82552
2787831957	1 1467868075 + 1 1467866289 <=> 1 1467879801 + 1 171457981
2812496468	1 1467868075 + 1 1467866289 <=> 1 1468014334 + 1 171457981
2787834532	1 2615432 + 1 1467879801 <=> 1 1467866289 + 1 1468146417
2807499324	1 2615432 + 1 1468014334 <=> 1 1467866289 + 1 1468146417
2789730742	1 1469416065 + 1 1467865888 + 1 1467865812 <=> 1 1467875744 + 2 1467879801 + 1 189305238
2790238378	1 125552828 + 1 1467865888 + 1 1467865812 <=> 2 1467879801 + 1 189305238 + 1 790544526
2791111232	1 1468283223 + 1 1467865888 + 1 1467865812 <=> 2 1467879801 + 1 189305238 + 1 2130500
2813212629	1 1469416065 + 1 1467873714 + 1 1467865812 <=> 1 1467875744 + 2 1468014334 + 1 189305238
2790997870	1 1468356040 + 1 1467865888 + 1 1467865812 <=> 1 1467875744 + 2 1467879801 + 1 187292779
2787836449	1 186077934 + 1 1467865610 <=> 1 1467865888 + 1 123004463
2807499792	1 186077934 + 1 1467865610 <=> 1 1467873714 + 1 123004463
2787836694	1 186077934 <=> 1 160641586
2787837412	1 160641586 + 1 1467865888 <=> 1 1467865610 + 1 170442327
2806625372	1 160641586 + 1 1467873714 <=> 1 1467865610 + 1 170442327
2787837687	1 160641586 <=> 1 794634610
2787839021	1 196630553 + 1 1467865888 <=> 1 1467865610 + 1 198082471
2806625910	1 196630553 + 1 1467873714 <=> 1 1467865610 + 1 198082471
2787839490	1 2526911 + 1 1467866289 <=> 1 1467879801 + 1 624740447
2807618943	1 624740447 + 1 1468014334 <=> 1 1467866289 + 1 2526911
2787846338	1 495322595 + 1 1467865610 <=> 1 1467865888 + 1 2676872
2813441906	1 495322595 + 1 1467865610 <=> 1 1467873714 + 1 2676872
2788236097	1 345538189 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 183525889
2808214251	1 345538189 + 1 1468014334 <=> 1 1467865610 + 2 1469442031 + 1 183525889
2787850420	1 1468047766 + 1 1467879874 <=> 1 1467969548
2787850688	1 1467868924 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 649297817
2787852439	1 181826264 <=> 1 1467879801 + 1 359757881
2812503129	1 181826264 <=> 1 1468014334 + 1 359757881
2787852821	1 174076102 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 636642403
2812503357	1 174076102 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 636642403
2787854690	1 359757881 + 1 1467879874 <=> 1 639485136
2787854827	1 350321711 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 156490918
2788254296	1 128840573 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866677 + 1 350321711
2812504593	1 350321711 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 156490918
2787854853	1 350321711 + 1 1467865610 <=> 1 1467865888 + 1 351125237
2806662162	1 350321711 + 1 1467865610 <=> 1 1467873714 + 1 351125237
2787855401	1 345419143 + 1 1467865610 <=> 1 1467865888 + 1 640830943
2812504963	1 345419143 + 1 1467865610 <=> 1 1467873714 + 1 640830943
2808957952	1 116487 <=> 1 1468014334 + 1 156490918
2787860176	2 1469442031 + 1 1467865652 + 1 1467865610 <=> 2 1467879801 + 1 218590835
2806724811	2 1469442031 + 1 1467865652 + 1 1467865610 <=> 2 1468014334 + 1 218590835
2788267419	1 630538051 + 1 1467879801 <=> 1 1467865812 + 1 1467867543
2787864638	1 196082807 + 1 1467879801 <=> 1 53049782
2812515746	1 196082807 + 1 1468014334 <=> 1 53049782
2787865443	1 1467866633 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 630681276
2808627563	1 1467866633 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 630681276
2788270745	1 383624657 + 1 1467866289 <=> 1 1467865812 + 1 633946175
2788281069	1 183525889 + 1 1467865888 + 1 1467865812 <=> 2 1467879801 + 1 383624657 + 1 115765
2799901825	1 345757937 + 1 1467865812 <=> 1 1467908642 + 1 383624657
2788271342	1 633946175 + 1 1467879801 <=> 1 1467866289 + 1 1467870335
2799901759	1 345757937 + 1 1467866289 <=> 1 1467908642 + 1 633946175
2787868488	1 164968692 <=> 1 1467866414 + 1 1467868504
2788285762	1 348145799 + 1 1467879801 <=> 1 1467866192 + 1 1467866289
2813807172	1 348145799 + 1 1468014334 <=> 1 1467866192 + 1 1467866289
2812521414	1 154184114 + 1 1467879874 <=> 1 1468014334 + 1 147033363
2787875801	1 2628646255 + 1 1467865610 <=> 1 1467865667 + 1 1467876511 + 1 1467879801
2812522063	1 2628646255 + 1 1467865610 <=> 1 1467865667 + 1 1467876511 + 1 1468014334
2787875920	1 2628646255 <=> 1 632028689
2787875937	1 2628646255 <=> 1 674894690
2788250010	1 351125237 + 1 1467879801 <=> 1 175881498
2787879321	1 165062732 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 124025458
2812524981	1 165062732 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 124025458
2787880167	1 100554957 <=> 1 645338896
2812525657	1 100554957 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 180460765
2788679679	1 6117764 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1468149694
2788308359	1 636863349 + 1 1467866289 <=> 1 1467865812 + 1 344251495
2788308430	1 636863349 + 1 1467865888 <=> 1 1467865812 + 1 349944409
2788308617	1 344251495 + 1 1467865888 <=> 1 1467866289 + 1 349944409
2788308640	1 344251495 + 1 1467879801 <=> 1 1467866289 + 1 1467868504
2789823431	1 127204178 + 1 1467866289 <=> 1 1467865967 + 1 344251495
2787886602	1 1467886466 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 172234691
2812743276	1 172234691 + 1 1468014334 + 1 1467865610 <=> 1 1467873714 + 1 1467886466
2787892286	1 175881498 + 1 1467865610 <=> 1 1467865888 + 1 639205144
2787892330	1 175881498 + 1 1467865888 <=> 2 1467879801 + 1 639205144
2810558044	1 639205144 + 2 1468014334 <=> 1 1467873714 + 1 175881498
2812533936	1 175881498 + 1 1467865610 <=> 1 1467873714 + 1 639205144
2787893676	1 382625293 + 1 1467865888 <=> 1 1467865610 + 1 643701526
2787893715	1 382625293 + 2 1467879801 <=> 1 1467865888 + 1 643701526
2812535006	1 382625293 + 1 1467873714 <=> 1 1467865610 + 1 643701526
2812535041	1 382625293 + 2 1468014334 <=> 1 1467873714 + 1 643701526
2787893765	1 382625293 + 1 1467879801 <=> 1 1467865967 + 1 1467867543
2812535083	1 382625293 + 1 1468014334 <=> 1 1467865967 + 1 1467867543
2787895716	1 63169727 + 1 1467865610 <=> 1 1467865888 + 1 299814479
2787895808	1 63169727 + 1 1467865888 <=> 2 1467879801 + 1 299814479
2808243475	1 299814479 + 1 1467873714 <=> 1 1467865610 + 1 63169727
2808243526	1 299814479 + 2 1468014334 <=> 1 1467873714 + 1 63169727
2787895997	1 63169727 + 1 1467866289 <=> 1 1467879801 + 1 381093127
2812536758	1 63169727 + 1 1467866289 <=> 1 1468014334 + 1 381093127
2787897654	1 52384612 <=> 1 1467879801 + 1 119833158
2808275113	1 119833158 + 1 1468014334 <=> 1 52384612
2787898031	1 152136331 + 1 1467879801 <=> 1 151489736
2808146449	1 151489736 <=> 1 1468014334 + 1 152136331
2787899101	1 160929062 <=> 1 98424752
2808207562	1 107609989 + 1 1468014334 <=> 1 147442071
2808223342	1 147442071 <=> 1 1468014334 + 1 181384044
2787900848	1 107609989 <=> 1 1467866414 + 1 1467870817
2788445385	1 113052142 + 1 1467867640 <=> 1 1467866289 + 1 3932323
2788447184	1 98896711 + 1 1467867640 <=> 1 1467865812 + 1 3932323
2787903462	1 164552947 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 113052142
2808180290	1 113052142 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 164552947
2787903490	1 164552947 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 345938109
2812541628	1 164552947 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 345938109
2788121729	1 345938109 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 379174882
2812667946	1 345938109 + 1 1468014334 <=> 1 1467865610 + 2 1469442031 + 1 379174882
2787904582	1 299814479 + 1 1467879801 <=> 1 345474318
2808243623	1 299814479 + 1 1468014334 <=> 1 345474318
2788471826	1 639938970 + 1 1467867640 <=> 1 1467865812 + 1 101774929
2788475676	1 154891469 + 1 1467867640 <=> 1 1467866289 + 1 101774929
2788980111	1 3471255 + 1 1467867640 <=> 1 1467866080 + 1 101774929
2788475750	1 154891469 + 1 1467879801 <=> 1 1467866289 + 1 1467871778
2788980040	1 3471255 + 1 1467866289 <=> 1 1467866080 + 1 154891469
2801015544	1 4314530 + 1 1467866289 <=> 1 1467866580 + 1 154891469
2812930441	1 154891469 + 1 1468014334 <=> 1 1467866289 + 1 1467871778
2788980016	1 3471255 + 1 1467865812 <=> 1 1467866080 + 1 639938970
2801015522	1 4314530 + 1 1467865812 <=> 1 1467866580 + 1 639938970
2788492982	1 379174882 + 1 1467879801 <=> 1 1467866289 + 1 1467876868
2808615572	1 1467879874 + 1 1467866856 <=> 1 1467911331 + 2 1468014334
2787909407	1 160625408 <=> 1 645338896
2787909430	1 160625408 + 1 1467865610 <=> 1 1467865888 + 1 283991752
2787909501	1 160625408 + 1 1467865888 <=> 2 1467879801 + 1 283991752
2808206136	1 160625408 + 1 1467865610 <=> 1 1467873714 + 1 283991752
2808206198	1 160625408 + 1 1467873714 <=> 2 1468014334 + 1 283991752
2787913575	1 100140696 + 1 1467879874 <=> 1 151489736
2787914629	1 184445331 <=> 1 100554193
2787916439	1 120933692 <=> 1 1469322436
2787918404	1 106552605 <=> 1 1467866414 + 1 1467920780
2787918454	1 106552605 <=> 1 171457981
2787918555	1 1467868450 + 1 1467867640 <=> 1 1467879801 + 1 2325594
2814518170	1 2325594 + 1 1468014334 <=> 1 1467867640 + 1 1467868450
2814518104	1 2325594 + 1 1467873714 <=> 1 1467868450 + 1 192607093
2787918643	1 1467868450 + 1 1467865812 <=> 1 179306711
2787919840	1 1467866997 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 2571951
2807986779	1 2571951 + 1 1468014334 + 1 1467865610 <=> 1 1467866997 + 1 1467873714
2788610165	1 1469412396 + 1 1467879801 <=> 1 1467865652 + 1 1467866997
2787922006	1 385865946 + 1 1467865888 <=> 1 1467865610 + 1 184374408
2787922101	1 385865946 + 2 1467879801 <=> 1 1467865888 + 1 184374408
2812567486	1 385865946 + 1 1467873714 <=> 1 1467865610 + 1 184374408
2812567538	1 385865946 + 2 1468014334 <=> 1 1467873714 + 1 184374408
2787922298	1 385865946 + 1 1467879801 <=> 1 380363685
2812567606	1 385865946 + 1 1468014334 <=> 1 380363685
2787922322	1 385865946 + 1 1467879801 <=> 1 179306711
2812567622	1 385865946 + 1 1468014334 <=> 1 179306711
2787922663	1 293652062 + 1 1467865610 <=> 1 1467865888 + 1 124025458
2787922765	1 293652062 + 1 1467865888 <=> 2 1467879801 + 1 124025458
2812567755	1 293652062 + 1 1467865610 <=> 1 1467873714 + 1 124025458
2812567854	1 293652062 + 1 1467873714 <=> 2 1468014334 + 1 124025458
2787925181	1 192562986 <=> 1 1467866414 + 1 1467974152
2787925571	1 380042430 + 1 1467865888 <=> 1 1467865610 + 1 277672435
2787925624	1 380042430 + 2 1467879801 <=> 1 1467865888 + 1 277672435
2812569500	1 380042430 + 1 1467873714 <=> 1 1467865610 + 1 277672435
2812569541	1 380042430 + 2 1468014334 <=> 1 1467873714 + 1 277672435
2812569518	1 380042430 + 1 1468014334 + 1 1467865610 <=> 1 1467871468 + 1 1467873714 + 1 37699359
2787926402	1 1467914569 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 29747990
2812570304	1 1467914569 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 29747990
2787930232	1 344500975 + 1 1467865888 <=> 1 1467865610 + 1 632028689
2787930319	1 344500975 + 2 1467879801 <=> 1 1467865888 + 1 632028689
2812572095	1 344500975 + 1 1467873714 <=> 1 1467865610 + 1 632028689
2812572133	1 344500975 + 2 1468014334 <=> 1 1467873714 + 1 632028689
2787930452	1 277471893 <=> 1 1467865667 + 1 351416906
2800151032	1 277471893 + 1 1467908642 <=> 1 1467868344 + 1 345757937
2812573104	1 1467877964 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 1112402433
2787931742	1 655114495 <=> 1 351591972
2787932742	1 2655681145 <=> 1 293648751
2788659942	1 630854565 + 1 1467879801 <=> 1 1467866177 + 1 1467866289
2812670627	1 630854565 + 1 1468014334 <=> 1 1467866177 + 1 1467866289
2814721140	1 359583090 + 1 1467866289 <=> 1 630854565 + 1 703517
2787934176	1 346077181 + 1 1467865610 <=> 1 1467865888 + 1 124881425
2787934254	1 346077181 + 1 1467865888 <=> 2 1467879801 + 1 124881425
2812574742	1 346077181 + 1 1467865610 <=> 1 1467873714 + 1 124881425
2812574808	1 346077181 + 1 1467873714 <=> 2 1468014334 + 1 124881425
2787934329	1 346077181 <=> 1 1467879801 + 1 637890016
2812574867	1 346077181 <=> 1 1468014334 + 1 637890016
2812575823	1 1467914323 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 164479819
2787936244	1 636642403 <=> 1 1467865888 + 1 1468044034
2812576663	1 636642403 <=> 1 1467873714 + 1 1468044034
2787937715	1 1467874666 + 1 1467865888 <=> 1 1467865610 + 1 794588607
2787937763	2 1467879801 + 1 1467874666 <=> 1 1467865888 + 1 794588607
2812579414	1 1467874666 + 1 1467873714 <=> 1 1467865610 + 1 794588607
2812579458	2 1468014334 + 1 1467874666 <=> 1 1467873714 + 1 794588607
2788124544	1 1468148865 + 1 1467879801 <=> 2 1467866289
2807082926	1 1468148865 + 1 1468014334 <=> 2 1467866289
2813636672	1 6117764 + 1 1467866289 <=> 1 1467869221 + 1 1468148865
2812579766	1 124881425 + 1 1468014334 + 1 1467865610 <=> 1 1467873714 + 1 348995083
2787945148	1 1467879874 + 1 1467867087 <=> 1 1467879801 + 1 1469322436
2808152493	1 1467879874 + 1 1467867087 <=> 1 1468014334 + 1 1469322436
2787945609	1 1469322436 <=> 1 1467866414 + 1 1467868075
2787950219	1 379359885 + 1 1467865888 <=> 1 1467865610 + 1 180541231
2787950322	1 379359885 + 2 1467879801 <=> 1 1467865888 + 1 180541231
2808476064	1 180541231 + 1 1467865610 <=> 1 1467873714 + 1 379359885
2808476166	1 180541231 + 1 1467873714 <=> 2 1468014334 + 1 379359885
2787952226	1 157947397 + 1 1467879874 <=> 1 1469355784
2787971018	1 382280258 <=> 1 1467879801 + 1 170362968
2787965776	1 124707421 <=> 1 1467866414 + 1 1467907896
2787966898	1 293648751 + 1 1467865610 <=> 1 1467865888 + 1 124025458
2787967019	1 293648751 + 1 1467865888 <=> 2 1467879801 + 1 124025458
2812593919	1 293648751 + 1 1467865610 <=> 1 1467873714 + 1 124025458
2812594020	1 293648751 + 1 1467873714 <=> 2 1468014334 + 1 124025458
2787966921	1 293648751 + 1 1467865888 <=> 1 1467865610 + 1 98165402
2787967037	1 293648751 + 2 1467879801 <=> 1 1467865888 + 1 98165402
2812593938	1 293648751 + 1 1467873714 <=> 1 1467865610 + 1 98165402
2812594038	1 293648751 + 2 1468014334 <=> 1 1467873714 + 1 98165402
2787967094	1 293648751 + 1 1467879801 <=> 1 1467866177 + 1 1467869079
2812594074	1 293648751 + 1 1468014334 <=> 1 1467866177 + 1 1467869079
2788047610	1 1468077267 + 1 1467879874 <=> 1 1467879801 + 1 29747990
2809434721	1 1468077267 + 1 1467879874 <=> 1 1468014334 + 1 29747990
2787968963	1 379950318 + 1 1467865888 <=> 1 1467865610 + 1 52680335
2787969067	1 379950318 + 2 1467879801 <=> 1 1467865888 + 1 52680335
2810480493	1 52680335 + 1 1467865610 <=> 1 1467873714 + 1 379950318
2810480542	1 52680335 + 1 1467873714 <=> 2 1468014334 + 1 379950318
2788077560	1 263584 <=> 1 1467879801 + 1 29072
2787969511	2 98165402 <=> 1 1468814437 + 1 152904345
2787969572	1 98165402 <=> 1 1467866414 + 1 1468814437
2787969948	1 130806500 <=> 1 347730388
2787970925	1 382280258 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 634982228
2812596072	1 382280258 + 1 1468014334 <=> 1 1467865610 + 2 1469442031 + 1 634982228
2812596157	1 382280258 <=> 1 1468014334 + 1 170362968
2787971396	1 349335911 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 170362968
2812596439	1 349335911 + 1 1468014334 <=> 1 1467865610 + 2 1469442031 + 1 170362968
2787971425	1 349335911 <=> 1 1467866648 + 1 293648740
2787971594	1 348169226 + 1 1467865610 <=> 1 1467865888 + 1 172234691
2787971684	1 348169226 + 1 1467865888 <=> 2 1467879801 + 1 172234691
2812596570	1 348169226 + 1 1467865610 <=> 1 1467873714 + 1 172234691
2812596644	1 348169226 + 1 1467873714 <=> 2 1468014334 + 1 172234691
2787971660	1 348169226 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467897063
2812596624	1 348169226 + 1 1468014334 + 1 1467865610 <=> 1 1467873714 + 1 1467897063
2812596787	1 348169226 + 1 1468014334 <=> 1 123598627
2787973006	1 180460765 + 1 1467865610 <=> 1 1467865888 + 1 283988925
2787973108	1 180460765 + 1 1467865888 <=> 2 1467879801 + 1 283988925
2808263176	1 283988925 + 1 1467873714 <=> 1 1467865610 + 1 180460765
2808263194	1 283988925 + 2 1468014334 <=> 1 1467873714 + 1 180460765
2787974608	1 103047057 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 128824097
2812598924	1 103047057 + 1 1467873714 <=> 1 1467865610 + 1 1468014334 + 1 128824097
2787974670	1 103047057 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 7707
2812598982	1 103047057 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 7707
2787976270	1 1467920780 + 1 1467865610 <=> 1 1467865888 + 1 52677497
2810480407	1 52677497 + 1 1467873714 <=> 1 1467865610 + 1 1467920780
2787976467	1 1467920780 + 1 1467866289 <=> 1 1467879801 + 1 126435882
2812565281	1 1467920780 + 1 1467866289 <=> 1 1468014334 + 1 126435882
2788892495	2 126435882 <=> 1 1467920780 + 1 1104947014
2812888313	1 1467920780 + 1 1467896342 <=> 1 1467866885 + 1 126435882
2787987965	1 101279730 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 163240943
2812603596	1 101279730 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 163240943
2787989305	1 119846009 + 1 1467866289 <=> 1 1467879801 + 1 76809307
2812488990	1 119846009 + 1 1467866289 <=> 1 1468014334 + 1 76809307
2787989258	1 119846009 + 1 1467865888 <=> 1 1467871468 + 1 1468672135
2787989280	1 119846009 + 1 1467879801 <=> 1 1467865967 + 1 1467871468
2812488904	1 119846009 + 1 1467873714 <=> 1 1467871468 + 1 1468672135
2812488970	1 119846009 + 1 1468014334 <=> 1 1467865967 + 1 1467871468
2788579738	1 1888927 + 1 1467879801 <=> 1 1467865967 + 1 1467866289
2794968642	1 384392 + 1 1467866289 <=> 1 1468018124 + 1 1888927
2806993134	1 1888927 + 1 1468014334 <=> 1 1467865967 + 1 1467866289
2787991303	1 346903694 + 2 1467879874 <=> 1 1467879801 + 1 380096146
2787990895	1 346903694 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 640313941
2812605192	1 346903694 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 640313941
2787991280	1 346903694 + 1 1467879874 <=> 1 349831331
2812605280	1 346903694 + 2 1467879874 <=> 1 1468014334 + 1 380096146
2787991329	1 380592959 + 1 1467865888 <=> 1 1467865610 + 1 1168580195
2787991380	1 380592959 + 2 1467879801 <=> 1 1467865888 + 1 1168580195
2812605298	1 380592959 + 1 1467873714 <=> 1 1467865610 + 1 1168580195
2787991397	1 380592959 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 629400073
2812605358	1 380592959 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 629400073
2787992008	1 630136731 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 153991600
2812605528	1 630136731 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 153991600
2788288828	1 129462288 + 1 1467865812 <=> 1 1467866192 + 1 651611295
2788288850	1 129462288 + 1 1467866289 <=> 1 1467866192 + 1 630771396
2788961970	1 630771396 + 1 1467879801 <=> 1 1467866289 + 1 1467866856
2787995948	1 283961194 + 1 1467879874 <=> 1 1467866080 + 1 1468294318
2808145359	1 1467879874 + 1 1467868029 <=> 1 1468014334 + 1 1468294318
2812609578	1 6330087 + 1 1468014334 <=> 1 1467879874 + 1 2091811
2787998933	1 208618019 + 1 1467865888 <=> 1 1467866080 + 1 621353277
2812611088	1 208618019 + 1 1467873714 <=> 1 1467866080 + 1 621353277
2787998981	1 208618019 + 1 1467879801 <=> 1 1467866080 + 1 1467874744
2788000168	1 29243473 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866648 + 1 1467881564
2812611584	1 29243473 + 1 1468014334 + 1 1467865610 <=> 1 1467866648 + 1 1467873714 + 1 1467881564
2788000402	1 29243473 + 1 1467865888 <=> 1 1467874654 + 1 2903019
2812611719	1 29243473 + 1 1467873714 <=> 1 1467874654 + 1 2903019
2789014443	1 350366085 + 1 1467879801 <=> 1 1467865812 + 1 1467866388
2799514244	1 348483114 + 1 1467865812 <=> 1 350366085 + 1 79670
2788105602	1 44226923 + 1 1467866289 <=> 1 1467879801 + 1 378300654
2812660086	1 44226923 + 1 1467866289 <=> 1 1468014334 + 1 378300654
2788014316	1 163240943 <=> 1 1467920780 + 1 60533728
2788015238	1 179824004 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 2 1467871468
2808591378	1 179824004 + 1 1468014334 + 1 1467865610 <=> 2 1467871468 + 1 1467873714
2789052852	1 165113677 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866289 + 1 703517
