R_PR_UID	R_PR_STOICH
1570009159	1 214208832 + 1 1467879801 + 3 1469442031 + 1 1467865610 <=> 1 1467866289 + 1 1467879874 + 1 1467910471
2070022005	1 1467895667 + 1 1467879801 <=> 2 1467866289 + 1 1467903836
2070025444	1 1467879801 + 1 1467873504 <=> 1 1467866289 + 1 1469444647 + 1 1468115353
2070048606	1 277642754 + 1 1467879801 <=> 1 1467866214 + 1 1467866289
2592790742	1 1467879801 + 1 1467866127 <=> 1 1467866289 + 1 1467906370
2592791644	1 1467879801 + 1 1467874666 <=> 1 1467865652 + 1 1467866289
2592791687	1 1467879801 + 1 1467877174 <=> 1 1467865856 + 1 1467866289
2592791707	1 1467879801 + 1 1467877039 <=> 1 1467866214 + 1 1467866289
2592802981	1 1467890695 + 1 1467879801 <=> 1 1467866289 + 1 1467869724
2593076739	2 1467879801 + 1 1467866026 + 1 1467865610 <=> 1 1467865888 + 2 1467866289 + 1 1467879874
2603703945	1 1469354480 + 1 1467879801 <=> 1 1467866289 + 1 1467886466
2774495005	1 1467910471 + 1 1467879874 + 1 1467866289 <=> 1 1467865610 + 2 1469442031 + 1 1467879801 + 1 1467897743
2594280097	1 1467869709 + 1 1469442031 + 1 1467866549 <=> 1 1467866549 + 1 1469442031 + 1 1467869709
1569808906	1 1467879801 + 1 1467869709 + 2 1469442031 <=> 1 1467865667 + 1 1467866549 + 1 1467879874
2594283585	1 1469442031 + 1 1467866549 + 1 1467866345 <=> 1 1467866345 + 1 1467866549 + 1 1469442031
1569837113	1 1467866549 + 1 1467865872 <=> 1 1467865856 + 1 1469442031 + 1 1467879801 + 1 1467899307
1570034343	1 1467866749 + 1 1467866549 <=> 1 1467865652 + 1 1469442031 + 1 1467895925
2594283522	1 1469442031 + 1 1467866549 + 1 1467866162 <=> 1 1467866162 + 1 1467866549 + 1 1469442031
1569809844	1 1467906537 + 1 1467866374 <=> 1 1467865856 + 1 1469442031 + 1 1467904668 + 1 1467904765
1569832204	1 1467868880 + 1 1467866374 <=> 1 1467865812 + 1 1467865856 + 1 1469442031 + 1 1467866980
1569918556	1 1467868222 + 1 1467867117 + 1 1467866374 <=> 1 1467865636 + 1 1467865752 + 1 1467865856 + 1 1469442031 + 3 1467879801
1570033878	1 1467868880 + 1 1467866374 <=> 1 1467865812 + 1 1467865856 + 1 1469442031 + 1 1467872398
1570037945	1 1467868880 + 1 1467867132 + 1 1467866374 <=> 1 1467865687 + 1 1467865812 + 1 1467865856 + 2 1469442031 + 1 1467902086
1570039536	1 1467906537 + 1 1467866374 <=> 1 1467865856 + 2 1469442031 + 1 1467879286 + 1 1467879801 + 1 1467904765
2070044731	1 1467866662 + 1 1467866374 <=> 1 1467865856 + 1 1469442031 + 1 1467869989
2774344436	1 1467867117 + 1 1467867103 + 1 1467866374 <=> 1 1467865636 + 1 1467865752 + 1 1467865856 + 1 1469442031 + 3 1467879801
1570030763	1 1467878165 + 1 1469442031 + 1 1467865798 <=> 1 1467865767 + 1 1467867359
1569816619	1 1467879801 + 1 1467870954 + 2 1469442031 <=> 1 1467865667 + 1 1467866192 + 1 1467879874
1569913902	1 1467867285 + 1 1467866192 + 1 1467866127 <=> 1 1467865636 + 1 1467865994 + 2 1469442031 + 1 1467898532
1569915706	1 1467867829 + 1 1467866192 <=> 1 1467865636 + 1 1469442031 + 1 1467870954
1569943535	1 1467877141 + 1 1469442031 + 1 1467865636 <=> 1 1467866192 + 1 1467868563
1570026938	1 1467866192 + 1 1467865610 <=> 1 1467865888 + 1 1469442031 + 1 156957537
2592792134	1 1467866374 + 1 1467865812 <=> 1 1467866080 + 1 1467876178
1569834615	1 1467872423 + 1 1467866388 <=> 1 1467866276 + 1 1469442031 + 1 1467899053
1569885056	1 1467866388 <=> 1 1469442031 + 1 1467879801 + 1 1467887158
1569916085	1 1467866388 <=> 1 1467865812 + 1 1469442031 + 1 1467879874
1570029102	1 1467866388 + 1 1467865687 <=> 1 1467865636 + 1 1469442031 + 1 1467876785
1569818374	1 1467873336 + 1 1469442031 <=> 1 1467865667 + 1 1467866162
1569818541	1 1467866749 + 1 1467866345 <=> 1 1467865652 + 1 1469442031 + 1 1467895153
1570033642	1 1467867117 + 1 1467866345 <=> 1 1467865636 + 1 1469442031 + 1 1467920014
1569661243	1 1467866345 + 1 1467866026 <=> 1 1467866549 + 1 1467872529
1569673431	1 1467868789 + 1 1467866345 <=> 1 1467866549 + 1 1467885079
1569676302	1 1467869810 + 1 1467866345 <=> 1 1467866549 + 1 1467877077
1569710572	1 1467969511 + 1 1467866345 <=> 1 1467866549 + 1 1467877895
1569880829	1 1467866345 + 1 1467866162 <=> 1 1467866549 + 1 1467884734
1556083516	1 1467867313 + 1 1467865667 <=> 1 1467867702
2598546663	1 1467872545 + 1 1467867702 <=> 1 1467865652 + 1 1467865667 + 1 106790437
2786284581	6 1467867702 <=> 2 1467865667 + 1 1467865967 + 2 1467866095 + 4 1467879801
2787716236	1 1467879801 + 1 1467866289 + 1 1467865667 <=> 1 1467865610 + 1 1467867702
2798998423	1 1468002189 + 1 1467867702 <=> 1 1467865652 + 1 1467865667 + 1 125065571
1556084648	1 1467880404 + 1 1467879801 <=> 1 1467881564
1569746632	1 1468043859 + 1 1467879801 <=> 1 1467881564 + 1 1468044003
1569746841	1 1468044042 + 1 1467879801 <=> 1 1467881564 + 1 1468044034
1655566609	1 1467881564 <=> 1 1467879801 + 1 1468122683
1655739499	1 1467890295 + 1 1467879801 <=> 1 1467866856 + 1 1467881564
1655747541	1 1467879801 + 1 1467870954 <=> 1 1467866192 + 1 1467881564
2600216641	1 1467879801 + 1 1467874708 <=> 1 1467880558 + 1 1467881564
2600375312	1 1467919020 + 1 1467879801 <=> 1 1467866677 + 1 1467881564
1569820753	1 1467880404 + 1 1467879966 + 1 1469442031 <=> 1 1467865667 + 1 1467881564
2808527876	1 1467881564 <=> 1 1467880404 + 1 1468014334
1556589617	1 1467892764 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866414 + 1 1467866565
1556972831	1 1467888318 + 1 1467879874 + 1 1467865888 <=> 1 1467865610 + 1 1467867581 + 1 1467879801
1569658407	1 1467872953 + 1 1467865610 <=> 1 1467865752 + 1 1467865888
1569658564	1 1467865936 + 1 1467865610 <=> 1 1467865888 + 1 1467891304
1569662019	1 1467877115 + 1 1467865610 <=> 1 1467865888 + 1 1467866475
1569667203	1 1467879801 + 1 1467865936 + 1 1467865610 <=> 1 1467865888 + 1 1467868971
1569670980	1 1467868016 + 1 1467865610 <=> 1 1467865888 + 1 1467877604
1569671139	1 1467868045 + 1 1467865610 <=> 1 1467865888 + 1 1467872702
1569673687	1 1467869570 + 1 1467865610 <=> 1 1467865888 + 1 1467868867
1569674916	1 1467879801 + 1 1467870640 + 1 1467865610 <=> 1 1467865888 + 1 1467866414 + 1 1467869221
1569676054	1 1467879801 + 1 1467869737 + 1 1467865610 <=> 1 1467865888 + 1 1467898240
1569678204	1 1467870623 + 1 1467865610 <=> 1 1467865888 + 1 1467871081
1569683091	1 1467894435 + 1 1467865610 <=> 1 1467865667 + 1 1467865888 + 1 1467873025
1569688104	1 1467877470 + 3 1467865610 <=> 3 1467865888 + 1 1467886913
1569697166	1 1467894939 + 3 1467865610 <=> 3 1467865888 + 1 1467912085
1569713691	1 1467879801 + 1 1467868389 + 1 1467865610 <=> 1 1467865888 + 1 1467866177 + 1 1467868450
1569717313	1 1467894435 + 1 1467865610 <=> 1 1467865888 + 1 1467897074
1569722707	1 1467879801 + 1 1467876950 + 1 1467865610 <=> 1 1467865888 + 1 1468002180
1569724972	1 1467866026 + 1 1467865610 <=> 1 1467865888 + 1 1468004899
1569731613	1 1467879801 + 1 1467867073 + 2 1467865610 <=> 2 1467865888 + 1 1467873865
1569738253	1 1467879801 + 1 1467877028 + 1 1467865610 <=> 1 1467865888 + 1 1467876613 + 1 1467913450
1569738291	1 1467879801 + 1 1467869584 + 1 1467865610 <=> 1 1467865888 + 1 1467867342 + 1 1467911289
1569748136	1 1468006350 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467868450 + 1 1467868613
1569748154	1 1468006350 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866414 + 1 1467869810
1569758850	1 1467866565 + 1 1467865610 <=> 1 1467865888 + 1 1468050408
1569810730	1 1467877115 + 1 1467865610 <=> 1 1467865888 + 1 1468082065
1569816285	1 1467879801 + 1 1467871421 + 1 1467865610 <=> 1 1467865888 + 1 1467879874 + 1 1467898352
1569819132	1 1467869829 + 1 1467865610 <=> 1 1467865888 + 1 1467869325
1569820040	1 1467894435 + 1 1469442031 + 1 1467865610 <=> 1 1467865667 + 1 1467865888 + 1 1467873025
1569820797	1 1467889755 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467872821 + 1 1467911289
1569826281	1 1467879801 + 1 1467867342 + 1 1467865610 <=> 1 1467865888 + 1 1467872278 + 1 1467879874
1569839936	1 1467908642 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467872719 + 1 1467879874
1569840500	1 1467879801 + 1 1467870398 + 1 1467865610 <=> 1 1467865888 + 1 1467879874 + 1 1467907204
1569840896	1 1467879801 + 1 1467872821 + 1 1467865610 <=> 1 1467865888 + 1 1467876613 + 1 1467913450
1569841084	1 1467911289 + 1 1467890812 + 1 1467865888 <=> 1 1467865610 + 1 1467872821 + 1 1467879801
1569848410	2 1467879801 + 1 1467870164 + 1 1467865610 <=> 1 1467865667 + 1 1467865888 + 1 1467881440
1569848767	1 1467879801 + 1 1467872046 + 1 1467865610 <=> 1 1467865888 + 1 1467868867 + 1 1467879874
1569852298	1 1467877115 + 1 1467865610 <=> 1 1467865888 + 1 1467866475 + 1 1469442031
1569853688	1 1467867342 + 1 1467865610 <=> 1 1467865888 + 1 1467879874 + 1 1468003508
1569857486	1 1467867962 + 1 1467865610 <=> 1 1467865888 + 1 1468163553
1569857676	2 1467879801 + 1 1467869030 + 2 1467865610 <=> 2 1467865888 + 1 1467870164
1654843425	1 1467879801 + 1 1467870508 + 1 1467865610 <=> 1 1467865888 + 1 1467873072 + 1 1467879874
1655484817	1 1467879874 + 1 1467866997 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 1467887498
1655494551	1 1467879874 + 1 1467878443 + 1 1467865888 <=> 1 1467865610 + 1 1467866617 + 1 1467879801
1655530525	1 1467879801 + 1 1467867191 + 1 1467865610 <=> 1 1467865888 + 1 1467868629 + 1 1467879874
1655540109	1 1467879801 + 1 1467866580 + 1 1467865610 <=> 1 1467865888 + 1 1467867780 + 1 1467879874
1569904561	1 1467879801 + 1 1467868450 + 1 1467865610 <=> 1 1467865888 + 1 1467866414 + 1 1467879874
1569906176	1 1467877470 + 3 1467865610 <=> 3 1467865888 + 1 52041
1569915823	1 156957537 + 1 1467865888 <=> 1 1467865610 + 1 1467866192
1569918104	1 1467894939 + 2 1469442031 + 2 1467865610 <=> 2 1467865667 + 2 1467865888 + 1 1467877470
1569946677	1 1467916250 + 1 1467879874 + 1 1467865888 <=> 1 1467865610 + 2 1469442031 + 1 1467867529 + 1 1467879801
1569947582	1 1467874972 + 1 1467865888 <=> 1 1467865610 + 1 1467870034
1569947842	1 1467885235 + 1 1467865610 <=> 1 1467865888 + 1 1467886510
1570009130	1 1468013456 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467933011
1570027198	1 1467870443 + 1 1467865610 <=> 1 1467865888 + 1 1467881726
1570027239	1 1467874982 + 1 1467865610 <=> 1 1467865888 + 1 1467871850
1570027663	1 1468039033 + 1 1467865610 <=> 1 1467865888 + 1 1468039043
1570027738	1 1468308114 + 1 1467865610 <=> 1 1467865888 + 1 1468332750
1737611609	1 1467879801 + 1 1467866565 + 1 1467865610 <=> 1 1467865888 + 1 1467869763 + 1 1467879874
1738160403	1 1467879874 + 1 1467878458 + 1 1467865888 <=> 1 1467865610 + 1 1467866492 + 1 1467879801
2070044973	1 1467869829 + 1 1469442031 + 1 1467865610 <=> 1 1467865888 + 1 1467869325
2070071175	1 1467879801 + 1 1467870034 + 1 1467865610 <=> 1 1467865667 + 1 1467865888 + 1 1467879874 + 1 1467900185
2592790242	1 1467879801 + 1 1467866026 + 1 1467865610 <=> 1 1467865888 + 1 1467866177 + 1 1467879874
2592791144	1 1467879801 + 1 1467866177 + 1 1467865610 <=> 1 1467865888 + 1 1467868344
2592799315	1 1467879801 + 1 1467868075 + 1 1467865610 <=> 1 1467865888 + 1 1467869079 + 1 1467879874
2592817975	1 1467889755 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467869584 + 1 1468025890
2592855356	1 1467879801 + 1 1467872821 + 1 1467865610 <=> 1 1467865888 + 1 1467867342 + 1 1468025890
2592882589	1 1467867702 + 1 1467865610 <=> 1 1467865888 + 1 1467866177
2592908819	1 1467879801 + 1 1467868389 + 1 1467865610 <=> 1 1467865888 + 1 1467866177 + 1 1467868450
2592934183	1 1467991233 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467866177
2592944663	1 1467879801 + 1 1467866177 + 1 1467865610 <=> 1 1467865888 + 1 1467868344
2592965434	1 1467895906 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467872821 + 1 1468025890
2592971405	1 1467879801 + 1 1467875846 + 1 1467865610 <=> 1 1467865888 + 1 1467870801
2592993456	1 1467879801 + 1 1467867529 + 1 1467865610 <=> 1 1467865888 + 1 1467879874 + 1 1467916250
2592993528	1 1468002529 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467868131 + 1 1467879874
2593026086	1 1467865936 + 1 1467865610 <=> 1 1467865888 + 1 1468428976
2593064639	1 1469347582 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467933011
2593995497	1 1467970739 + 1 1467865610 <=> 1 1467865888 + 1 1468163553
2774344915	1 1468054135 + 3 1467865888 <=> 3 1467865610 + 1 1467877470
2774365783	1 1569768399 + 3 1467865888 <=> 3 1467865610 + 1 1467894939
2774461493	1 1467887550 + 1 1467865888 <=> 1 1467865610 + 1 1467970739
2774498940	1 1467915685 + 1 1467879874 + 1 1467865888 <=> 1 1467865610 + 1 1467882438
2774502108	1 655114627 + 1 1467865888 <=> 1 1467865610 + 1 1467891304
2774508525	1 655114627 + 1 1467865888 <=> 1 1467865610 + 1 1467868204
2786238532	2 1467879801 + 1 1467870164 + 1 1467865610 <=> 1 1467865667 + 1 1467865888 + 1 1468289026
1556815648	1 1467879801 + 1 1467876560 <=> 1 1467865967 + 1 1467866388
1569658748	1 1467886466 + 1 1467879801 <=> 1 1467865812 + 1 1467865967
1569658774	1 1467890370 + 1 1467879801 <=> 1 1467865936 + 1 1467865967
1569662324	1 1467879801 + 1 1467870941 <=> 1 1467865967 + 1 1467866549
1569665057	1 1467879801 + 1 1467877411 <=> 1 1467865967 + 1 1467866856
1569667758	1 1467890812 + 1 1467879801 <=> 1 1467865967 + 1 1467867342
1569668726	1 1467867498 + 1 1467865967 <=> 1 1467872213 + 1 1467879801
1569676288	1 1467869810 + 1 1467865967 <=> 1 1467879801 + 1 1467892516
1569676919	1 1467879801 + 1 1467870068 <=> 1 1467865967 + 1 1467869989
1569723471	1 1467879801 + 1 1467877028 <=> 1 1467865967 + 1 1467869584
1569738511	1 1468002253 + 1 1467879801 <=> 1 1467865967 + 1 1467869709
1569754588	1 1468019889 + 1 1467879801 <=> 1 1467865967 + 1 1467867313
1569811931	1 1467879801 + 1 1467879139 <=> 1 1467865967 + 1 1467878310
1569889231	1 1467889755 + 1 1467879801 <=> 1 1467865967 + 1 1467874158
1569889243	1 1467879801 + 1 1467872821 <=> 1 1467865967 + 1 1467869584
1569891938	1 1467879801 + 1 1467874573 <=> 1 1467865967 + 1 1467887798
1569893295	1 1467879801 + 1 1467874835 <=> 1 1467865967 + 1 1467873025
1569898551	1 1467879801 + 1 1467871275 + 1 1467865812 <=> 1 1467865667 + 1 1467865967 + 1 1467871989
1569900039	1 1467927844 + 1 1467879801 <=> 1 1467865967 + 1 1467869297
1569922148	1 1468089655 + 1 1467879801 <=> 1 1467865967 + 1 1467866080
1570011334	1 1467879801 + 1 1467872933 <=> 1 1467865856 + 1 1467865967
1570011347	1 1467879801 + 1 1467873142 <=> 1 1467865967 + 1 1467871989
1570011707	1 1467881882 + 1 1467879801 <=> 1 1467865967 + 1 1467911235
1570014667	1 1467879801 + 1 1467874573 + 2 1469442031 <=> 1 1467865967 + 1 1467887798
1655636006	1 1467894577 + 1 1467879801 <=> 1 1467865967 + 1 1467866026
1655678846	1 1467895458 + 1 1467879801 <=> 1 1467865967 + 1 1467866871
1736416412	1 1467893972 + 1 1467879801 <=> 1 1467865967 + 1 1467866565
1736577155	1 1467895428 + 1 1467879801 <=> 1 1467865967 + 1 1467866080
1737007039	1 1467879801 + 1 1467876547 <=> 1 1467865967 + 1 1467874480
2070041342	1 1467923604 + 1 1467879801 <=> 1 1467865967 + 1 1467867498
2600368582	1 1467916771 + 1 1467879801 <=> 1 1467865967 + 1 1467866980
2600590606	1 1468002062 + 1 1467879801 <=> 1 1467865967 + 1 1467872290
2601049754	1 1468049173 + 1 1467879801 <=> 1 1467865967 + 1 1467867028
2603085800	1 1468164446 + 1 1467879801 <=> 1 1467865967 + 1 1467869624
2603735731	1 1469355360 + 1 1467879801 <=> 1 1467865967 + 1 1468167515
1569758031	1 1467906224 + 1 1467865610 <=> 1 1467866289 + 1 1467869079 + 1 1468049952
1569878830	1 1467906224 + 1 1467865610 <=> 1 1467866289 + 1 1469442031 + 1 1467869079 + 1 1468049952
2774446463	1 1569603149 + 1 1467865610 <=> 1 1467866289 + 1 1469442031 + 1 1467869079 + 1 1468049952
1556092690	1 1467883279 + 1 1467879801 <=> 1 1467869221 + 1 1467880404
1569817235	1 1467866997 + 1 1469442031 + 1 1467865812 <=> 1 1467865667 + 1 1467873274
2786226111	1 1467867437 + 1 1467866997 + 1 1467865652 <=> 1 1467865667 + 1 1467866871 + 1 1467867437
1556121752	1 1467866177 + 1 1467865767 <=> 1 1467865798 + 1 1467865812 + 1 1469442031
1556121788	1 1467866177 + 1 1467865767 <=> 1 1467865798 + 1 1467865812
1557841422	1 1467868585 + 1 1467865767 <=> 1 1467865798 + 1 1467920194
1558982527	1 1467870640 + 1 1467865767 <=> 1 1467865798 + 1 1467872515
1569677730	1 1467870373 + 1 1467865767 <=> 1 1467865798 + 1 1467879231
1569704299	1 1467911480 + 1 1467865767 <=> 1 1467865798 + 1 1467911492
1569715148	1 1467975153 + 2 1467865767 <=> 2 1467865798 + 1 1467975164
1569717259	1 1467979305 + 1 1467865767 <=> 1 1467865798 + 1 1467979317
1569717923	1 1467979968 + 1 1467865767 <=> 1 1467865798 + 1 1467979977
1569718106	2 1467980943 + 1 1467980923 + 2 1467865767 <=> 2 1467865798 + 2 1467870119 + 1 1467980933
1569737251	1 1468024582 + 2 1467865767 <=> 2 1467865798 + 1 1468024592
1569739220	1 1467920001 + 2 1467865767 <=> 2 1467865798 + 1 1467891591
1569740803	1 1467911611 + 1 1467865767 <=> 1 1467865798 + 1 1467889580
1569747633	1 1467866026 + 2 1467865767 <=> 2 1467865798 + 1 1467877005
1569758109	1 1467979305 + 2 1467865767 <=> 2 1467865798 + 1 1468050016
1569805742	1 1467901737 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467910496
1569809581	1 1467869763 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467899320
1569815739	1 1469442031 + 1 1467866492 + 1 1467865767 <=> 1 1467865798 + 1 1467894227
1569816167	1 1467870373 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467879231
1569822606	1 1467869667 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467870596
1569827685	1 1467867359 + 3 1467865767 <=> 3 1467865798 + 1 1467910496
1569851030	1 1467975153 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 1 1467975164
1569852093	1 1467869921 + 3 1467865767 <=> 3 1467865798 + 3 1469442031 + 1 1467872625
1569852559	1 1467866026 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 1 1467877005
1569885329	1 1468024582 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 1 1468024592
1569899043	1 60015816 + 2 1467865767 <=> 1 1467865798 + 1 1467866492 + 1 1467907679 + 1 1468023788
1655285299	1 1467870034 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1469351480
1569914813	1 1468218170 + 1 1467865798 <=> 1 1467865767 + 1 1469442031 + 1 1468167761
1569933605	1 1468012885 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467874207
1570029702	1 1467866731 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467881048
1570029786	1 1467872529 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 66258325
1570030104	1 1467911611 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467889580
1570030264	1 1467975796 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467975806
1570030654	1 1467911480 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467911492
1655637818	1 1467868075 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1469362597
1737778220	1 1467920001 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 1 1467891591
1737778246	2 1467980943 + 1 1467980923 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 2 1467870119 + 1 1467980933
2070024128	1 1467866374 + 1 1467865767 <=> 1 1467865798 + 1 1467894105
2070048727	1 1467911492 + 1 1467865798 <=> 1 1467865767 + 1 59937801
2592792690	1 1467867625 + 1 1467865767 <=> 1 1467865798 + 1 1467866492
2592796920	1 1467867359 + 1 1467865767 <=> 1 1467865798 + 1 1467878165
2592796992	1 1467867359 + 1 1469442031 + 3 1467865767 <=> 3 1467865798 + 1 1467910496
2592797861	1 1467867595 + 1 1469442031 + 1 1467865767 <=> 1 1467865798 + 1 1467892254
2592875203	1 1467865953 + 2 1467865767 <=> 1 1467865798 + 1 1467866492 + 1 1467907679 + 1 1467995313 + 1 1569575065
2592889976	1 1467869763 + 1 1467865767 <=> 1 1467865798 + 1 1467899320
2592932398	1 1467873553 + 1 1467865767 <=> 1 1467865798 + 1 1467970607
2592947587	1 1467872515 + 1 1469442031 + 1 1467865767 <=> 1 1467865798 + 1 1467876810
2592959691	1 1467920001 + 1 1467865767 <=> 1 1467865798 + 1 1152320492
2592959705	1 1152320492 + 1 1467865767 <=> 1 1467865798 + 1 1467891591
2592990534	1 5445316 + 1 1467865767 <=> 1 1467865798 + 1 1467979977
2593037213	1 1468304511 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1469338455
2593059435	1 1469308553 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467867073
2593515833	1 1467867359 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1468094815
2593516810	1 1467867359 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467895173
2600161196	1 1467870314 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467888447
2600295664	1 1467895173 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467901737
2600380022	1 1467919694 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1468050000
2600518824	1 1467975252 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467975262
2774328476	1 1467983144 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1569580795
2774393395	1 1467979305 + 2 1467865767 <=> 2 1467865798 + 2 1469442031 + 1 1468050016
2774434764	1 1468032369 + 1 1467866214 + 1 1467865798 <=> 1 1467865767 + 1 1469442031 + 1 1468305337
2786220392	1 1467983144 + 1 1467865767 <=> 1 1467865798 + 1 1569580795
2786244417	1 1468167761 + 1 1467865767 <=> 1 1467865798 + 1 1468218170
1569855965	1 1468020360 + 1 1467865767 <=> 1 1467866492 + 1 1469442031 + 1 1467907679 + 1 1468020371
1569906072	1 1467865767 <=> 1 1469442031 + 1 1467867842 + 1 1467879004
1569910412	1 1467884631 + 1 1467866836 + 1 1467865767 <=> 1 1467866080 + 1 1467866492 + 1 1469442031 + 1 1467867147 + 1 1467907679
